Ticker,Name,Market Cap (HKD),Sector,Revenue 2024 (HKD),Revenue 2023 (HKD),Revenue 2022 (HKD),Revenue 2021 (HKD),EPS 2024 (HKD),EPS 2023 (HKD),EPS 2022 (HKD),EPS 2021 (HKD),ROA 2024 (%),ROA 2023 (%),ROA 2022 (%),ROA 2021 (%)
3669.HK,YONGDA AUTO,4631425024.0,Consumer Cyclical,69762251900.0,81725048900.0,79226276800.0,85708209400.0,,0.319,0.792,1.3860000000000001,5.47,7.89,12.43,17.54
1709.HK,DL HOLDINGS GP,4627864576.0,Financial Services,202353000.0,191116000.0,309065000.0,426551000.0,0.0717,-0.0352,0.078,0.148131,12.01,-2.88,14.98,36.09
6616.HK,GLOBAL NEW MAT,4620985344.0,Basic Materials,1813639300.0000002,1170460500.0,1008502000.0000001,736699700.0,0.20900000000000002,0.165,0.24200000000000002,0.17600000000000002,9.56,7.89,11.31,9.72
2585.HK,MOKINGRAN,4614088704.0,Consumer Cyclical,21684173500.0,22229458900.0,17296636500.0,18558100000.0,0.8910000000000001,0.9281712000000001,0.7285366,0.8888605,8.97,11.52,11.67,12.04
1501.HK,INT MEDICAL,4610420736.0,Healthcare,937149400.0000001,828119600.0000001,644471300.0,511142500.00000006,,1.0120000000000002,0.8690000000000001,0.9460000000000001,14.39,12.24,10.98,12.65
9900.HK,GAIN PLUS HLDGS,4583040000.0,Industrials,1150954000.0,1210108000.0,1063898000.0,951249000.0,,0.1526,0.0358,0.0916,11.18,18.8,6.47,14.12
0710.HK,BOE VARITRONIX,4581707776.0,Technology,13448506000.0,10760416000.0,10722361000.0,7737943000.0,0.496,0.604,0.784,0.451,5.98,7.68,10.15,9.26
9663.HK,SINOSYNERGY,4580956672.0,Industrials,486682900.00000006,770677600.0000001,823322500.0000001,502851800.00000006,,-1.045,-0.5805668,-1.4928980000000003,-6.77,-7.85,-7.36,-29.25
2453.HK,CONCORD HC GP,4548746240.0,Healthcare,427135500.00000006,592515000.0,519387000.00000006,517555500.00000006,,-0.5729119,-0.8313734,-1.2539494,-4.41,-3.63,-4.57,-5.8
2342.HK,COMBA,4507706368.0,Technology,4528263000.0,5981974000.0,6364677000.0,5869666000.0,-0.2041,0.0024,0.0684,-0.2143,-2.93,5.06,7.73,-1.31
2531.HK,CARLINK TECH,4472519680.0,Consumer Cyclical,770459800.0000001,616625900.0,455246000.00000006,359451400.0,,0.15341480000000002,0.1324587,0.0955108,6.9,14.6,12.82,10.44
0861.HK,DC HOLDINGS,4468538880.0,Industrials,18323077300.0,20104201700.0,19524980200.0,18815012700.0,-0.1892,-1.3563000000000003,0.2266,0.42482000000000003,-0.71,-6.26,3.81,6.0
2179.HK,RECBIO-B,4433600512.0,Healthcare,,,,,-1.276,-1.309,-1.6720000000000002,-1.6136461,-26.2,-24.9,-32.94,-33.17
0535.HK,GEMDALE PPT,4402630144.0,Real Estate,14515420700.000002,19197611400.0,11332741200.0,15603274500.000002,-0.30261000000000005,0.022660000000000003,0.15400000000000003,0.26675,-3.31,3.85,5.93,9.48
6626.HK,YUEXIU SERVICES,4341387264.0,Real Estate,4254967200.0000005,3545994100.0000005,2734825500.0,2110215800.0000002,,0.35200000000000004,0.29700000000000004,0.29700000000000004,9.53,13.36,12.17,12.95
1234.HK,CHINA LILANG,4334877184.0,Consumer Cyclical,4014981300.0000005,3898174500.0000005,3394809000.0000005,3717428000.0000005,0.42361000000000004,0.48730000000000007,0.41162,0.42999000000000004,14.35,15.45,15.95,17.47
1477.HK,OCUMENSION-B,4305827328.0,Healthcare,459037700.00000006,271003700.0,174852700.0,61760600.00000001,-0.42900000000000005,-0.649,-0.7040000000000001,-0.47300000000000003,-4.89,-10.78,-13.01,-8.11
1812.HK,CHENMING PAPER,4241071872.0,Basic Materials,25002422338.036,29269427251.020004,35204804053.001,36321793523.554,-2.783,-0.49500000000000005,0.033,0.6160000000000001,-6.26,3.49,5.98,9.8
9669.HK,BEISEN HOLDING,4196646144.0,Technology,940215100.0000001,826005400.0000001,747589700.0000001,611959700.0,-4.928000000000001,-3.9967884000000002,-2.9353533,-1.4457718000000002,-180.81,-149.32,-100.98,-163.58
9666.HK,JINKE SERVICES,4196002816.0,Real Estate,5043978500.0,5477715100.0,5505564900.0,6565292800.000001,,-1.639,-3.08,1.7820000000000003,-7.21,-14.69,-25.34,14.18
2480.HK,LUZHU BIOTECH-B,4183830016.0,Healthcare,,,,,,-1.375,-3.9402407000000004,-2.9305782000000002,-14.92,-21.91,-73.45,-80.65
0799.HK,IGG,4177816576.0,Communication Services,5737114000.0,5265911000.0,4591327000.0,6050894000.0,0.5061,0.0625,-0.4329,0.3158,17.75,6.17,-9.55,12.83
2373.HK,BEAUTYFARM MED,4173589504.0,Healthcare,2829418900.0,2359574800.0,1798955400.0000002,1958814000.0000002,1.089,1.034,0.4918870000000001,0.9229836000000001,18.73,21.48,19.94,24.62
6676.HK,ZG GROUP-W,4166540032.0,Technology,1706147300.0000002,1285296100.0,995899300.0000001,1488775200.0000002,-0.0708642,-0.4809101,-0.36858910000000006,-0.27150090000000004,-0.07,-3.58,-2.43,-2.86
0341.HK,CAFE DE CORAL H,4073298432.0,Consumer Cyclical,8691449000.0,8024044000.0,7508753000.0,6714255000.0,0.57,0.19,0.036635,0.62,26.07,19.79,18.17,22.1
3319.HK,A-LIVING,4072357632.0,Real Estate,15253957400.000002,16987793900.000002,16916433600.000002,15488097900.000002,-2.53,0.35200000000000004,1.4300000000000002,1.837,-16.88,6.68,13.67,18.44
1126.HK,DREAM INT'L,4054421248.0,Consumer Cyclical,5449987000.0,,6252874000.0,4799785000.0,1.0911,,1.0151,0.286,22.52,,23.5,10.68
6896.HK,GOLDEN THROAT,4014409728.0,Healthcare,1303504400.0,1057514700.0000001,1091215400.0,902597300.0000001,,0.37224,0.41844000000000003,0.27918000000000004,23.9,19.65,20.33,15.87
6660.HK,AIM VACCINE,4010851072.0,Healthcare,1413534100.0,1306214800.0,1390480300.0,1727141900.0000002,-0.25300000000000006,-1.1770000000000003,-0.29700000000000004,-0.6299436,-0.87,-31.08,-3.0,-6.16
1576.HK,QILU EXPRESSWAY,4000000000.0,Industrials,7724005300.000001,6169711900.000001,3224423400.0000005,2194839900.0,0.25300000000000006,0.275,0.42900000000000005,0.47300000000000003,5.09,8.08,15.19,26.78
0558.HK,LK TECH,3984018944.0,Industrials,5837373000.0,5896349000.0,5362474000.0,4021206000.0,0.353,0.387,0.456,0.262,8.28,10.14,12.41,11.79
2722.HK,CHONGQING M&E,3942565120.0,Industrials,9811160896.636002,8864387776.618,7925887675.981001,8151674882.923001,0.132,0.08800000000000001,0.08800000000000001,0.08800000000000001,5.78,4.89,3.36,3.57
3382.HK,TIANJINPORT DEV,3941120000.0,Industrials,13720827000.0,13484271000.0,13017326000.0,17370544000.0,0.112,0.118,0.056,0.15,9.65,9.45,8.36,9.84
1857.HK,CEB WATER,3919405312.0,Utilities,6851918000.0,6704684000.0,6727967000.0,6912371000.0,0.3564,0.4151,0.3532,0.4196,6.12,7.22,6.52,6.81
9930.HK,HORIZON CD,3900633088.0,Industrials,12739168200.000002,10571639100.0,8665410600.0,6755284800.000001,,0.35200000000000004,0.22856240000000003,0.24414830000000004,14.03,15.83,14.86,13.08
0034.HK,KOWLOON DEV,3892505856.0,Real Estate,5389846000.0,2942765000.0,4581905000.0,2050388000.0,,0.29,0.927825,1.693505,0.84,1.45,3.69,4.99
2616.HK,CSTONE PHARMA-B,3881219840.0,Healthcare,447925500.00000006,510226200.00000006,529499300.00000006,268089800.00000003,-0.07700000000000001,-0.319,-0.8470000000000001,-1.815,-2.07,-19.67,-57.04,-91.78
3600.HK,MODERN DENTAL,3830916096.0,Healthcare,3364018000.0,3172048000.0,2830088000.0,2955172000.0,,0.424,0.231,0.377,17.61,17.6,13.07,17.08
0182.HK,CONCORD NE,3807764224.0,Utilities,2693930800.0,2471771500.0,2198693200.0,1834797800.0000002,0.11066000000000001,0.12562,0.10890000000000001,0.10406000000000001,8.37,8.54,9.13,8.58
2418.HK,DEEWIN,3795705600.0,Consumer Cyclical,2890581100.0,3431380700.0000005,3001127800.0000005,3439535000.0000005,,0.07700000000000001,0.132,0.18369780000000002,3.32,3.57,4.37,5.43
2519.HK,AUGROUP,3778374912.0,Consumer Cyclical,11780612800.0,9551274700.0,7810253000.000001,9978312300.0,,1.4094476,0.5803369,-1.5386987,13.32,19.88,10.21,-15.53
1873.HK,VIVA BIOTECH,3746036736.0,Healthcare,2185316100.0,2371135800.0,2617594100.0,2314491300.0,0.08800000000000001,-0.066,-0.30800000000000005,0.165,8.79,4.9,-1.24,9.35
1571.HK,XIN POINT HOLD,3720796160.0,Consumer Cyclical,3528415000.0000005,3413215300.0000005,3171152600.0000005,2543714800.0,,0.671,0.47300000000000003,0.231,24.13,24.41,19.85,14.0
0662.HK,ASIA FINANCIAL,3697479936.0,Financial Services,2634765000.0,2131290000.0,1560551000.0,1750999000.0,0.697,0.372,0.131,0.719,5.39,5.39,5.39,5.39
0933.HK,VIVA GOODS,3689051904.0,Consumer Cyclical,10427051000.0,11219416000.0,6900390000.0,1381637000.0,-0.0062,-0.0104,0.0748,0.4039,3.45,2.87,8.25,52.03
1763.HK,CIRC,3684960256.0,Healthcare,8332231600.000001,7298491200.000001,6768903900.000001,5658063400.0,,1.276,1.353,1.1550000000000002,9.97,10.2,11.0,10.81
6608.HK,BAIRONG-W,3656660736.0,Technology,3222193700.0000005,2949006500.0,2259595800.0,1785810400.0000002,,0.792,0.55,-10.076,7.36,8.59,6.84,-79.09
1782.HK,IB DIGITAL TECH,3643839744.0,Technology,114425300.00000001,132225500.00000001,114143700.00000001,109032000.00000001,,-0.06809,-0.02035,0.00803,-33.59,-14.57,-2.71,4.56
1785.HK,CHENGDU EXPWAY,3643419904.0,Industrials,3206924757.3,3183445079.1000004,2856285293.4,2972607975.7000003,0.341,0.40700000000000003,0.33,0.40700000000000003,15.39,15.53,13.38,15.7
2777.HK,R&F PROPERTIES,3639799040.0,Real Estate,19471567500.0,39862718500.0,38711858900.0,83853368500.0,,-5.911180000000001,-4.613180000000001,-4.8279000000000005,-3.05,-2.1,-1.84,-1.97
0830.HK,CSC DEVELOPMENT,3631435520.0,Industrials,,8665765000.0,7668983000.0,6294827000.0,,0.2573,0.1911,0.1355,,8.36,5.69,5.05
0743.HK,ASIA CEMENT CH,3603755008.0,Basic Materials,6474044500.000001,8169711000.000001,10575763000.0,12931498800.000002,-0.18480000000000002,0.0748,0.29480000000000006,1.2419,4.85,7.51,8.26,18.07
2139.HK,BANK OF GANSU,3571542784.0,Financial Services,5485958500.0,5627618700.0,6148800900.000001,4762732700.0,,0.047080000000000004,0.04389,4.1690000000000005,17.39,19.13,21.05,23.15
1250.HK,SDHS NEW ENERGY,3549612288.0,Utilities,,5459774100.0,5825816700.0,6625760900.000001,,0.18513000000000002,0.15125000000000002,-0.341,,8.12,7.75,5.9
2156.HK,C&D PROPERTY,3548815104.0,Real Estate,3622191100.0000005,3926256400.0000005,2519520300.0,1712309500.0000002,,0.385,0.20900000000000002,0.14300000000000002,12.84,21.89,9.07,9.27
6868.HK,TENFU,3543240960.0,Consumer Defensive,1718912800.0000002,1907467100.0000002,1886940000.0000002,2117116100.0000002,0.14300000000000002,0.22000000000000003,0.20900000000000002,0.36300000000000004,14.31,17.74,16.76,23.45
6138.HK,HARBIN BANK,3518592000.0,Financial Services,14639245500.000002,13573506100.000002,12859993300.000002,12777246900.000002,0.033,0.022000000000000002,0.0020779,0.022000000000000002,7.86,8.65,9.52,10.47
0468.HK,GAPACK,3517825024.0,Consumer Cyclical,,4198346900.0000005,4330712100.0,3810766300.0000005,,0.198,0.15400000000000003,0.231,,13.2,9.78,15.33
1272.HK,DATANG ENVIRO,3501697024.0,Industrials,6347996600.000001,6292144100.000001,5854994200.0,5817257600.0,,0.198,0.099,-0.07700000000000001,10.62,8.88,6.72,3.16
1717.HK,AUSNUTRIA,3450639360.0,Consumer Defensive,8142682900.000001,8120207700.000001,8575063200.000001,9432672700.0,0.14586000000000002,0.10670000000000002,0.13288000000000003,0.48917000000000005,7.35,5.52,5.95,13.55
0326.HK,CHINA STAR ENT,3449052160.0,Communication Services,728216000.0,206168000.0,3879000.0,3717000.0,-0.1448,-0.1176,-0.0379,-0.0624,-4.44,-2.57,-1.63,-2.6
1051.HK,G-RESOURCES,3426186496.0,Financial Services,146850600.0,541218600.0,135103800.0,492687000.0,0.82212,0.12324,-1.5561,1.209,1.05,-2.55,-5.54,4.19
9922.HK,JIUMAOJIU,3396240896.0,Consumer Cyclical,6681008400.000001,6584435000.000001,4406294200.0,4597674400.0,,0.341,0.033,0.25300000000000006,17.86,24.46,15.64,23.2
0289.HK,WING ON CO,3390033408.0,Consumer Cyclical,946232000.0,1056194000.0,1041028000.0,1129277000.0,-3.169,0.424,-1.033,1.894,-4.39,1.34,-0.63,3.74
0842.HK,LEOCH INT'L,3384517376.0,Industrials,17739124700.0,14818358500.000002,14130444900.000002,12433437500.000002,0.451,0.42900000000000005,0.385,0.11000000000000001,12.57,11.3,13.64,10.14
1167.HK,JACOBIO-B,3383673088.0,Healthcare,171278800.0,69872000.0,105320600.00000001,168089900.0,-0.22000000000000003,-0.5060000000000001,-0.539,-0.44000000000000006,-9.78,-24.53,-24.85,-18.52
9996.HK,PEIJIA-B,3372518400.0,Healthcare,677031300.0,485238600.00000006,275916300.0,150187400.0,,-0.638,-0.671,-0.9460000000000001,-6.46,-14.35,-11.94,-19.0
2443.HK,AUTOSTREETS,3338974976.0,Consumer Cyclical,449450100.00000006,541164800.0,514394100.00000006,745455700.0000001,-0.165,-0.020488600000000003,0.0597608,0.0633688,-5.75,4.91,14.55,34.16
1341.HK,HAO TIAN INTL,3330844416.0,Industrials,173000000.0,246000000.0,220000000.0,220000000.0,-0.0608,0.0142,-0.0554,0.0188,-18.55,5.16,-11.33,7.05
0029.HK,DYNAMIC HOLD,3327856128.0,Real Estate,71573000.0,79734000.0,86892000.0,86719000.0,,0.028,0.131,-0.059,83.64,0.28,0.44,0.72
1995.HK,ES SERVICES,3301530368.0,Real Estate,7525248500.000001,7191165300.000001,6904126900.000001,5173097600.0,,0.27324000000000004,0.30162,0.40293000000000007,10.12,9.95,11.46,14.66
0098.HK,XINGFA ALUM,3289475072.0,Basic Materials,20740105100.0,19087806100.0,18626370400.0,16976190000.000002,2.156,2.101,1.1990000000000003,2.3320000000000003,12.48,13.04,10.56,14.94
6683.HK,STARPLUS LEGEND,3275018240.0,Consumer Defensive,642411000.0,473234300.00000006,378572700.00000006,401879500.00000006,0.07700000000000001,0.05500000000000001,0.0830346,0.060017100000000004,9.47,9.61,19.99,18.31
0547.HK,DIGITAL DOMAIN,3271492608.0,Communication Services,625830000.0,736501000.0,958651000.0,864214000.0,,-0.0648,-0.0424,-0.1731,-18.89,-24.21,-8.51,-54.42
2479.HK,TIANJUDIHE,3257682944.0,Technology,,485191300.00000006,361829600.0,286012100.0,,,0.9053374000000001,1.0098550000000002,,7.19,8.24,8.79
0434.HK,BOYAA,3237853440.0,Communication Services,502573500.00000006,434040200.00000006,412792600.00000006,402777100.00000006,1.4641000000000002,0.19514,0.10747000000000001,-0.007260000000000001,39.08,7.95,6.19,2.44
2678.HK,TEXHONG INTL GP,3185459968.0,Consumer Cyclical,25331936300.000004,24997848700.000004,26185889400.000004,29173312300.000004,0.66,-0.451,0.18700000000000003,3.2230000000000003,11.89,7.58,6.63,20.89
2549.HK,CAROTE LTD,3153181696.0,Consumer Cyclical,2280576100.0,1741390200.0000002,845330200.0000001,742879500.0000001,,0.48708440000000003,0.22342100000000004,0.06515080000000001,27.07,48.97,26.44,10.87
0032.HK,CROSS-HAR(HOLD),3130578944.0,Consumer Defensive,976551000.0,875164000.0,699660000.0,699666000.0,1.17,1.4,-1.19,-0.13,8.1,5.26,-7.61,1.78
9877.HK,JENSCARE-B,3120409344.0,Healthcare,,,,,-0.47300000000000003,-0.9790000000000001,-1.32,-1.3197789000000002,-18.49,-30.41,-33.17,-40.62
0314.HK,SIPAI HEALTH,3107386368.0,Healthcare,5021977400.0,5183317700.0,4531425800.0,3821323000.0000005,-0.561,-0.44000000000000006,-13.409,-5.3923507,-14.99,-7.39,-49.38,-140.32
0732.HK,TRULY INT'L,3084176896.0,Technology,17840169000.0,15588143000.0,19287434000.0,22543455000.0,0.0956,0.0831,0.0977,0.418943,7.99,8.4,8.89,11.23
6601.HK,CHEERWIN GP,3079992320.0,Consumer Defensive,2002118800.0000002,1777143500.0000002,1591301800.0000002,1946072700.0000002,0.16775,0.14443,0.054560000000000004,0.07975,8.2,7.29,3.67,4.9
0568.HK,SHANDONG MOLONG,3073337600.0,Energy,1491981337.033,1449245360.42,3042209809.5400004,4107909125.2320004,,-0.781,-0.5830000000000001,-0.5060000000000001,2.52,-8.16,-2.96,0.04
0813.HK,SHIMAO GROUP,3067931648.0,Real Estate,65972568200.00001,65410083200.00001,69344162800.0,118576995900.00002,,-6.105,-6.2414000000000005,-8.389700000000001,-7.82,-2.98,-1.73,-2.56
6929.HK,ORBUSNEICH,3056346112.0,Healthcare,1279956600.0,1200147000.0,1067227200.0,908403600.0,0.37517999999999996,0.4251,0.24725999999999998,-0.06006,11.12,13.16,7.73,3.09
1263.HK,PC PARTNER,3037131776.0,Technology,10081957000.0,9167215000.0,10775308000.0,15459055000.0,0.68,0.16,1.81,6.21,9.0,4.79,15.31,43.89
9977.HK,FENGXIANG CO,3008365056.0,Consumer Defensive,6055116470.810001,5647854398.538,5594369092.719001,4858439933.589,,0.12100000000000001,-0.6050000000000001,0.044000000000000004,7.01,5.83,-8.94,1.71
1497.HK,YAN PALACE,2979200000.0,Consumer Defensive,2255000000.0,2160660700.0,1902939500.0000002,1657696700.0000002,,0.5060000000000001,0.44474210000000003,0.38869380000000003,19.98,23.73,34.07,36.16
0207.HK,JOY CITY PPT,2974300160.0,Real Estate,21814105500.0,14599303400.000002,22914492700.0,13544626700.000002,-0.020900000000000002,0.0242,0.038500000000000006,0.0429,3.42,4.21,3.25,3.04
9923.HK,YEAHKA,2953201152.0,Technology,3395416200.0000005,4345643500.0,3759838500.0000005,3364495200.0000005,0.24200000000000002,0.033,0.42900000000000005,1.1,2.75,2.37,3.67,8.53
2451.HK,LUYUAN GP HLDG,2940918784.0,Consumer Cyclical,5579151600.0,5591280200.0,5261325300.0,3759455700.0000005,,0.47300000000000003,0.3042963,0.1527801,6.52,7.54,7.68,5.79
0746.HK,L & M CHEMICAL,2912249856.0,Basic Materials,3950833000.0,4050581000.0,5867037000.0,5185942000.0,0.585,0.486,1.402,1.561,9.69,8.5,21.39,22.52
1205.HK,CITIC RESOURCES,2907360256.0,Basic Materials,9497808000.0,3825577000.0,5866160000.0,4349406000.0,0.0729,0.0702,0.17,0.1404,11.44,11.34,19.91,14.56
0565.HK,ART GROUP HOLD,2903915008.0,Real Estate,111160000.0,143233000.0,184601000.0,188634000.0,,-0.2542,-0.036,-0.0663,-29.95,-65.87,-2.44,-6.35
0866.HK,CHINA QINFA,2897807360.0,Energy,2861026300.0,3794100200.0000005,4173442900.0000005,5015098000.0,0.21890000000000004,0.0858,0.1991,1.2298000000000002,21.86,20.43,28.02,70.63
1848.HK,CALC,2896684800.0,Industrials,4562403000.0,4323704000.0,3749320000.0,2802184000.0,,0.038,0.099,0.722,3.04,3.53,3.66,3.05
1713.HK,SICHUAN EN INV,2890028544.0,Utilities,5253128680.668,4576211835.745,3644581832.1550007,3488840977.0940003,,0.35200000000000004,0.30800000000000005,0.275,10.83,10.76,11.51,11.61
0085.HK,CE HUADA TECH,2882415360.0,Technology,2348984000.0,3019120000.0,2483114000.0,1681654000.0,,0.3382,0.2618,0.0618,18.22,19.98,17.79,7.24
3700.HK,INKEVERSE,2867411200.0,Communication Services,7535793100.000001,7529266800.000001,6951253100.000001,10093154500.0,0.11000000000000001,0.231,-0.099,0.24200000000000002,8.33,12.36,-0.31,11.63
2098.HK,ZALL SMARTCOM,2864284672.0,Industrials,178595209100.0,137819526900.0,121996836500.00002,115006994300.00002,0.01144,0.004510000000000001,-0.27434000000000003,-0.12397000000000001,1.06,1.24,-4.56,-1.48
1541.HK,IMMUNEONCO-B,2843009792.0,Healthcare,81563900.0,424600.00000000006,591800.0,5573700.0,-0.924,-1.1550000000000002,-1.1873961,-2.1601228000000003,-34.89,-44.69,-50.35,-88.57
1121.HK,GOLDENSOLAR,2828701184.0,Consumer Cyclical,278865400.0,324882800.0,301704700.0,344856600.0,,-0.20240000000000002,-0.10743700000000002,0.0063690000000000005,-35.36,-37.49,-17.7,5.12
1830.HK,PERFECT MEDICAL,2826449920.0,Healthcare,1393339000.0,1389261000.0,1349971000.0,1089768000.0,0.251,0.253,0.248,0.243,48.85,48.41,47.87,36.65
0051.HK,HARBOUR CENTRE,2820825088.0,Real Estate,1354000000.0,,1139000000.0,4484000000.0,,-0.15,-0.28,-0.03,1.11,,0.26,2.96
2309.HK,ZO FUTURE GROUP,2814540288.0,Communication Services,275244000.0,217097000.0,220939000.0,165023000.0,,-0.0333,-0.0527,-0.1,-15.66,-1.6,-0.08,1.51
0035.HK,FE CONSORT INTL,2814316800.0,Real Estate,10203679000.0,6478958000.0,5895636000.0,5943694000.0,0.082,0.064,0.492,0.208182,4.72,3.26,4.77,4.07
1271.HK,GRAND MING,2812035584.0,Industrials,532691000.0,5004560000.0,817867000.0,1492385000.0,,0.8985,0.0124,0.105,4.88,20.55,1.07,2.82
0370.HK,CHINA BEST,2802610176.0,Consumer Cyclical,214970000.0,504665000.0,858457000.0,,-0.069,-0.198,-0.004047,,-4.63,-13.31,2.6,
6689.HK,"6689.HK,0P0001PMNW,0",2794561792.0,N/A,,,16588600600.000002,11308081400.0,,,1.1623337,0.55,,,20.7,10.78
1854.HK,CHINA WANTIAN,2790457088.0,Consumer Defensive,788632000.0,202136000.0,127674000.0,106706000.0,,-0.0168,-0.006847,-0.006181,-7.25,-5.92,-2.79,-1.57
1890.HK,CHINA KEPEI,2779664896.0,Consumer Defensive,1862126200.0000002,1669237900.0000002,1583684300.0000002,,0.45254,0.40711,0.38621000000000005,,16.29,15.55,14.6,
2149.HK,BATELAB,2760000000.0,Technology,636687700.0,510269100.00000006,387761000.00000006,233982100.00000003,,2.662,1.74647,1.0444313,12.47,10.3,18.82,19.63
0410.HK,SOHO CHINA,2755745280.0,Real Estate,1694475200.0000002,1846400600.0000002,1952599000.0000002,1915912900.0000002,-0.022000000000000002,-0.033,0.011000000000000001,-0.033,1.34,1.38,2.28,1.84
2390.HK,ZHIHU-W,2751538432.0,Communication Services,3958795500.0000005,4618777900.0,3965410900.0000005,3255256400.0000005,-0.6930000000000001,-3.102,-5.7090000000000005,-4.7774771000000005,-8.81,-16.95,-22.68,-17.11
0127.HK,CHINESE EST H,2746972928.0,Real Estate,336812000.0,479589000.0,1434990000.0,1299826000.0,,0.04,0.604,-1.843,-11.54,2.32,7.34,-15.12
1268.HK,MEIDONG AUTO,2746349824.0,Consumer Cyclical,24369347200.000004,31410008300.000004,31520207400.000004,25934357900.000004,,0.11484000000000001,0.45023,1.0298200000000002,-17.63,9.69,12.58,22.82
9913.HK,CHI KAN HLDGS,2720000000.0,Industrials,1538853000.0,1623573000.0,1574341000.0,826198000.0,0.0281,0.0535,0.0388,0.0471,9.92,10.86,14.1,10.78
0686.HK,BJ ENERGY INTL,2705384960.0,Utilities,7712100000.000001,6124800000.000001,4526500000.0,3107500000.0000005,,0.019910000000000004,0.132,0.2761,5.99,5.48,6.19,6.04
0900.HK,AEON CREDIT,2692665344.0,Financial Services,1542465000.0,1245950000.0,1020671000.0,1065564000.0,0.9367,0.8922,0.8181,0.7202,4.38,4.38,4.38,4.38
1931.HK,IVD MEDICAL,2677619968.0,Healthcare,3478656500.0000005,3397225700.0000005,3023689900.0000005,3003737000.0000005,,0.19382000000000002,0.17171,0.14509,9.48,9.15,8.92,8.24
